customer_id,customer_type,dynamic_segment,alert_count,rule_count,max_trigger,max_z_score,avg_num_trxns,avg_weekly_trxn_amt,trxn_amt_monthly,total_trxn_amt,cashout_count,sar_score,is_sar
aria_cust_000049,Individual,1,1,1,94258.0,,1.7115384615384615,5000.2307692307695,21667.666666666668,260012,58,0.0,0
aria_cust_000051,Individual,1,1,1,56748.0,5.07,1.3076923076923077,3291.596153846154,14263.583333333334,171163,50,0.338,0
aria_cust_000052,Individual,1,1,1,33033.0,,2.1923076923076925,4101.903846153846,17774.916666666668,213299,76,0.0,0
aria_cust_000053,Individual,1,1,1,173577.0,5.31,1.0192307692307692,5332.211538461538,23106.25,277275,37,0.354,0
aria_cust_000057,Individual,1,1,1,,,3.1538461538461537,6581.057692307692,28517.916666666668,342215,112,0.0,1
aria_cust_000059,Individual,1,1,1,837134.0,,3.1538461538461537,22817.55769230769,98876.08333333333,1186513,109,0.0,1
aria_cust_000060,Individual,1,1,1,8190.0,,2.2115384615384617,4493.711538461538,19472.75,233673,77,0.0,0
aria_cust_000061,Individual,1,2,2,948684.0,,1.8846153846153846,24439.23076923077,105903.33333333333,1270840,69,0.0,1
aria_cust_000062,Individual,1,1,1,47044.0,7.55,3.7884615384615383,6515.5,28233.833333333332,338806,154,0.5033333333333333,0
aria_cust_000063,Individual,1,2,2,141192.0,13.75,2.6346153846153846,9850.115384615385,42683.833333333336,512206,89,0.9166666666666666,0
aria_cust_000064,Individual,1,1,1,,,2.25,6020.326923076923,26088.083333333332,313057,78,0.0,1
aria_cust_000068,Individual,1,1,1,49519.0,,1.6346153846153846,3008.596153846154,13037.25,156447,46,0.0,0
aria_cust_000070,Individual,1,1,1,8098.0,,2.6538461538461537,5237.115384615385,22694.166666666668,272330,97,0.0,0
aria_cust_000071,Individual,1,1,1,34347.0,,2.480769230769231,6147.384615384615,26638.666666666668,319664,86,0.0,1
aria_cust_000073,Individual,1,1,1,20836.0,3.86,2.7884615384615383,4925.384615384615,21343.333333333332,256120,106,0.2573333333333333,0
aria_cust_000074,Individual,1,1,1,,,2.1346153846153846,4913.7307692307695,21292.833333333332,255514,77,0.0,0
aria_cust_000075,Individual,1,1,1,289178.0,13.08,2.1923076923076925,9201.307692307691,39872.333333333336,478468,80,0.872,1
aria_cust_000076,Individual,1,1,1,39512.0,8.42,2.9615384615384617,4765.0,20648.333333333332,247780,120,0.5613333333333334,0
aria_cust_000077,Individual,1,2,2,260025.0,,2.0384615384615383,14841.153846153846,64311.666666666664,771740,74,0.0,1
aria_cust_000078,Individual,1,1,1,7524.0,,2.326923076923077,5371.307692307692,23275.666666666668,279308,87,0.0,0
aria_cust_000081,Individual,1,1,1,34693.0,,3.173076923076923,6387.423076923077,27678.833333333332,332146,108,0.0,0
aria_cust_000082,Individual,1,2,2,212663.0,8.55,3.076923076923077,10437.596153846154,45229.583333333336,542755,115,0.5700000000000001,0
aria_cust_000086,Individual,1,1,1,21772.0,,1.2884615384615385,2368.076923076923,10261.666666666666,123140,34,0.0,0
aria_cust_000087,Individual,1,1,1,42000.0,7.18,2.8461538461538463,6009.115384615385,26039.5,312474,111,0.47866666666666663,0
aria_cust_000088,Individual,1,1,1,15746.0,,2.0384615384615383,3594.5,15576.166666666666,186914,73,0.0,1
aria_cust_000090,Individual,1,2,2,1602336.0,,3.269230769230769,52846.903846153844,229003.25,2748039,112,0.0,1
aria_cust_000091,Individual,1,1,1,,,2.230769230769231,12453.288461538461,53964.25,647571,79,0.0,0
aria_cust_000092,Individual,1,1,1,9555.0,,1.1538461538461537,2449.8846153846152,10616.166666666666,127394,35,0.0,0
aria_cust_000095,Individual,1,1,1,,,4.269230769230769,10223.096153846154,44300.083333333336,531601,153,0.0,0
aria_cust_000100,Individual,1,2,2,22495.0,,2.5,4605.057692307692,19955.25,239463,85,0.0,0
aria_cust_000102,Individual,1,1,1,162503.0,9.35,2.173076923076923,7521.403846153846,32592.75,391113,86,0.6233333333333333,0
aria_cust_000103,Individual,1,1,1,5298.0,,1.0576923076923077,2458.6153846153848,10654.0,127848,32,0.0,0
aria_cust_000104,Individual,1,1,1,13266.0,,1.2884615384615385,2569.576923076923,11134.833333333334,133618,46,0.0,0
aria_cust_000105,Individual,1,1,1,137571.0,,2.9038461538461537,7929.865384615385,34362.75,412353,103,0.0,0
aria_cust_000107,Individual,1,1,1,37862.0,,2.4423076923076925,4797.903846153846,20790.916666666668,249491,93,0.0,1
aria_cust_000108,Individual,1,1,1,8704.0,,2.4038461538461537,4865.7692307692305,21085.0,253020,73,0.0,0
aria_cust_000110,Individual,1,1,1,7497.0,,3.673076923076923,6113.346153846154,26491.166666666668,317894,144,0.0,0
aria_cust_000111,Individual,1,1,1,43493.0,,2.0,5246.057692307692,22732.916666666668,272795,69,0.0,0
aria_cust_000112,Individual,1,3,3,205850.0,13.04,5.0576923076923075,13874.615384615385,60123.333333333336,721480,183,0.8693333333333333,0
aria_cust_000113,Individual,1,1,1,139955.0,,2.3653846153846154,7133.25,30910.75,370929,94,0.0,1
aria_cust_000114,Individual,1,1,1,50396.0,,2.423076923076923,5814.826923076923,25197.583333333332,302371,82,0.0,0
aria_cust_000120,Individual,1,2,2,45249.0,,2.4615384615384617,5782.711538461538,25058.416666666668,300701,81,0.0,0
aria_cust_000122,Individual,1,1,1,187705.0,8.33,3.423076923076923,9435.884615384615,40888.833333333336,490666,129,0.5553333333333333,0
aria_cust_000123,Individual,1,1,1,33219.0,,3.423076923076923,7571.711538461538,32810.75,393729,133,0.0,0
aria_cust_000124,Individual,1,1,1,65633.0,,0.8846153846153846,2823.0384615384614,12233.166666666666,146798,27,0.0,0
aria_cust_000129,Individual,1,2,2,8895.0,,2.1923076923076925,12644.75,54793.916666666664,657527,74,0.0,0
aria_cust_000132,Individual,1,1,1,9760.0,8.95,2.6153846153846154,3369.4423076923076,14600.916666666666,175211,96,0.5966666666666666,0
aria_cust_000133,Individual,1,1,1,374585.0,,2.6346153846153846,19887.48076923077,86179.08333333333,1034149,89,0.0,0
aria_cust_000134,Individual,1,1,1,59648.0,5.24,2.230769230769231,5193.711538461538,22506.083333333332,270073,88,0.34933333333333333,0
aria_cust_000135,Individual,1,2,2,30285.0,,2.173076923076923,5357.673076923077,23216.583333333332,278599,86,0.0,1
aria_cust_000136,Individual,1,1,1,102430.0,6.13,3.4038461538461537,8020.807692307692,34756.833333333336,417082,122,0.4086666666666667,0
aria_cust_000138,Individual,1,1,1,24732.0,,3.6153846153846154,7310.153846153846,31677.333333333332,380128,120,0.0,0
aria_cust_000139,Individual,1,1,1,423321.0,,1.0961538461538463,18440.21153846154,79907.58333333333,958891,39,0.0,0
aria_cust_000141,Individual,1,1,1,110939.0,10.04,3.326923076923077,7563.538461538462,32775.333333333336,393304,131,0.6693333333333332,1
aria_cust_000143,Individual,1,2,2,380715.0,9.3,3.019230769230769,13084.076923076924,56697.666666666664,680372,122,0.62,0
aria_cust_000147,Individual,1,1,1,143115.0,,2.2115384615384617,6737.057692307692,29193.916666666668,350327,69,0.0,0
aria_cust_000148,Individual,1,1,1,32414.0,,3.480769230769231,7402.423076923077,32077.166666666668,384926,132,0.0,0
aria_cust_000149,Individual,1,2,2,303854.0,8.59,3.6346153846153846,12354.48076923077,53536.083333333336,642433,114,0.5726666666666667,0
aria_cust_000153,Individual,1,1,1,25473.0,,1.3076923076923077,3073.75,13319.583333333334,159835,47,0.0,1
aria_cust_000154,Individual,1,2,2,131382.0,,2.3461538461538463,8583.076923076924,37193.333333333336,446320,81,0.0,1
aria_cust_000155,Individual,1,1,1,,,3.25,12240.365384615385,53041.583333333336,636499,114,0.0,0
aria_cust_000156,Individual,1,1,1,7985.0,,1.3461538461538463,3593.9615384615386,15573.833333333334,186886,55,0.0,0
aria_cust_000159,Individual,1,1,1,,,4.730769230769231,10732.307692307691,46506.666666666664,558080,177,0.0,0
aria_cust_000160,Individual,1,1,1,40721.0,,1.1923076923076923,3540.230769230769,15341.0,184092,44,0.0,0
aria_cust_000161,Individual,1,1,1,178028.0,8.65,3.980769230769231,10681.51923076923,46286.583333333336,555439,152,0.5766666666666667,0
aria_cust_000163,Individual,1,1,1,12713.0,,1.4615384615384615,1919.7884615384614,8319.083333333334,99829,44,0.0,0
aria_cust_000164,Individual,1,1,1,13527.0,,3.6923076923076925,7281.788461538462,31554.416666666668,378653,120,0.0,0
aria_cust_000165,Individual,1,1,1,125590.0,14.26,2.4038461538461537,6557.2307692307695,28414.666666666668,340976,86,0.9506666666666667,1
aria_cust_000167,Individual,1,2,2,91714.0,10.25,2.980769230769231,7522.5192307692305,32597.583333333332,391171,98,0.6833333333333333,1
aria_cust_000168,Individual,1,1,1,215556.0,9.19,2.0576923076923075,7781.038461538462,33717.833333333336,404614,86,0.6126666666666666,0
aria_cust_000171,Individual,1,2,2,1737731.0,,2.423076923076923,39761.557692307695,172300.08333333334,2067601,89,0.0,1
aria_cust_000172,Individual,1,2,2,169727.0,12.02,1.25,8697.557692307691,37689.416666666664,452273,48,0.8013333333333333,0
aria_cust_000173,Individual,1,1,1,,,1.2884615384615385,9890.0,42856.666666666664,514280,47,0.0,0
aria_cust_000176,Individual,1,1,1,21831.0,,1.5192307692307692,2050.2884615384614,8884.583333333334,106615,38,0.0,0
aria_cust_000181,Individual,1,1,1,41654.0,,3.076923076923077,5793.115384615385,25103.5,301242,99,0.0,0
aria_cust_000185,Individual,1,1,1,22841.0,,3.769230769230769,7123.942307692308,30870.416666666668,370445,117,0.0,1
aria_cust_000186,Individual,1,1,1,251725.0,12.38,1.8653846153846154,8774.365384615385,38022.25,456267,66,0.8253333333333334,0
aria_cust_000189,Individual,1,1,1,170431.0,8.07,2.3461538461538463,7429.7307692307695,32195.5,386346,81,0.538,0
aria_cust_000192,Individual,1,1,1,,,3.076923076923077,11821.865384615385,51228.083333333336,614737,109,0.0,0
aria_cust_000195,Individual,1,1,1,209719.0,13.39,1.1346153846153846,6066.788461538462,26289.416666666668,315473,53,0.8926666666666667,0
aria_cust_000196,Individual,1,1,1,,,3.3461538461538463,13116.807692307691,56839.5,682074,123,0.0,0
aria_cust_000197,Individual,1,2,2,841379.0,,1.3076923076923077,25983.48076923077,112595.08333333333,1351141,55,0.0,1
aria_cust_000202,Individual,1,1,1,4356.0,,2.730769230769231,6311.423076923077,27349.5,328194,94,0.0,1
aria_cust_000203,Individual,1,1,1,27768.0,3.26,1.9423076923076923,2990.346153846154,12958.166666666666,155498,88,0.21733333333333332,1
aria_cust_000204,Individual,1,1,1,9133.0,,2.3461538461538463,4879.403846153846,21144.083333333332,253729,89,0.0,0
aria_cust_000207,Individual,1,1,1,122859.0,,2.6923076923076925,7249.096153846154,31412.75,376953,92,0.0,0
aria_cust_000208,Individual,1,2,2,57508.0,,3.1538461538461537,15394.173076923076,66708.08333333333,800497,117,0.0,1
aria_cust_000210,Individual,1,1,1,30282.0,,2.173076923076923,4388.673076923077,19017.583333333332,228211,69,0.0,0
aria_cust_000216,Individual,1,2,2,80513.0,,2.1538461538461537,5722.076923076923,24795.666666666668,297548,60,0.0,1
aria_cust_000218,Individual,1,1,1,3405.0,,2.25,4751.038461538462,20587.833333333332,247054,69,0.0,0
aria_cust_000220,Individual,1,3,3,180834.0,6.28,4.230769230769231,11160.173076923076,48360.75,580329,133,0.4186666666666667,0
aria_cust_000222,Individual,1,1,1,95310.0,11.55,1.7307692307692308,4402.846153846154,19079.0,228948,67,0.77,0
aria_cust_000224,Individual,1,1,1,10409.0,,2.423076923076923,3956.6346153846152,17145.416666666668,205745,84,0.0,1
aria_cust_000226,Individual,1,1,1,6107.0,,2.576923076923077,4782.788461538462,20725.416666666668,248705,63,0.0,0
aria_cust_000229,Individual,1,2,2,12405.0,4.54,2.7115384615384617,7332.942307692308,31776.083333333332,381313,111,0.3026666666666667,1
aria_cust_000231,Individual,1,1,1,4692.0,,2.230769230769231,4245.75,18398.25,220779,73,0.0,0
aria_cust_000234,Individual,1,2,2,31682.0,9.05,1.5961538461538463,2870.980769230769,12440.916666666666,149291,57,0.6033333333333334,0
aria_cust_000235,Individual,1,1,1,213892.0,6.98,3.480769230769231,10108.461538461539,43803.333333333336,525640,132,0.4653333333333334,0
aria_cust_000237,Individual,1,1,1,9740.0,,1.2115384615384615,2802.25,12143.083333333334,145717,46,0.0,0
aria_cust_000238,Individual,1,1,1,12238.0,,1.1730769230769231,2486.9423076923076,10776.75,129321,43,0.0,0
aria_cust_000240,Individual,1,1,1,,,1.5961538461538463,14453.01923076923,62629.75,751557,58,0.0,0
aria_cust_000241,Individual,1,1,1,,,2.4615384615384617,11435.942307692309,49555.75,594669,90,0.0,0
aria_cust_000242,Individual,1,1,1,9386.0,,3.5,6749.7307692307695,29248.833333333332,350986,112,0.0,0
aria_cust_000243,Individual,1,2,2,231742.0,14.1,2.1346153846153846,8493.865384615385,36806.75,441681,72,0.94,0
aria_cust_000245,Individual,1,2,2,83265.0,,2.7115384615384617,6576.7307692307695,28499.166666666668,341990,107,0.0,0
aria_cust_000246,Individual,1,2,2,17800.0,,3.0384615384615383,5794.134615384615,25107.916666666668,301295,106,0.0,1
aria_cust_000251,Individual,1,2,2,71240.0,4.87,4.019230769230769,8690.76923076923,37660.0,451920,162,0.32466666666666666,1
aria_cust_000252,Individual,1,2,2,1917659.0,5.05,2.3846153846153846,40729.32692307692,176493.75,2117925,101,0.33666666666666667,0
aria_cust_000254,Individual,1,1,1,136358.0,,3.1538461538461537,7787.961538461538,33747.833333333336,404974,121,0.0,0
aria_cust_000262,Individual,1,2,2,108518.0,,4.596153846153846,11890.942307692309,51527.416666666664,618329,160,0.0,1
aria_cust_000264,Individual,1,2,2,48102.0,,3.673076923076923,7587.2307692307695,32878.0,394536,129,0.0,1
aria_cust_000267,Individual,1,1,1,28315.0,,3.7115384615384617,7005.903846153846,30358.916666666668,364307,136,0.0,0
aria_cust_000269,Individual,1,1,1,,,2.0,6213.0,26923.0,323076,72,0.0,0
aria_cust_000271,Individual,1,1,1,178492.0,9.6,5.5576923076923075,13249.923076923076,57416.333333333336,688996,204,0.64,0
aria_cust_000273,Individual,1,1,1,157746.0,,1.1346153846153846,4710.923076923077,20414.0,244968,42,0.0,0
aria_cust_000275,Individual,1,2,2,761014.0,,3.4038461538461537,23517.5,101909.16666666667,1222910,123,0.0,1
aria_cust_000277,Individual,1,1,1,148126.0,5.36,2.1153846153846154,7021.903846153846,30428.25,365139,86,0.35733333333333334,0
aria_cust_000279,Individual,1,1,1,,,3.3076923076923075,7024.25,30438.416666666668,365261,121,0.0,0
aria_cust_000280,Individual,1,2,2,65914.0,5.53,1.5384615384615385,3929.923076923077,17029.666666666668,204356,49,0.3686666666666667,1
aria_cust_000281,Individual,1,1,1,69132.0,5.99,1.3461538461538463,4388.75,19017.916666666668,228215,50,0.3993333333333334,0
aria_cust_000282,Individual,1,1,1,3492.0,,2.576923076923077,4671.711538461538,20244.083333333332,242929,78,0.0,0
aria_cust_000283,Individual,1,1,1,49785.0,6.46,5.269230769230769,10061.134615384615,43598.25,523179,197,0.43066666666666664,0
aria_cust_000284,Individual,1,2,2,22873.0,5.8,1.7307692307692308,3041.5576923076924,13180.083333333334,158161,60,0.38666666666666666,0
aria_cust_000286,Individual,1,1,1,,,0.7692307692307693,5990.826923076923,25960.25,311523,19,0.0,0
aria_cust_000288,Individual,1,2,2,46552.0,,1.3846153846153846,2932.173076923077,12706.083333333334,152473,30,0.0,1
aria_cust_000290,Individual,1,1,1,22787.0,,4.1923076923076925,9719.846153846154,42119.333333333336,505432,148,0.0,0
aria_cust_000292,Individual,1,2,2,8540.0,,2.519230769230769,5374.7692307692305,23290.666666666668,279488,82,0.0,0
aria_cust_000295,Individual,1,1,1,5768.0,,2.730769230769231,4876.884615384615,21133.166666666668,253598,87,0.0,0
aria_cust_000296,Individual,1,1,1,42586.0,,2.3461538461538463,5719.461538461538,24784.333333333332,297412,87,0.0,0
aria_cust_000297,Individual,1,1,1,190781.0,,1.2115384615384615,6067.423076923077,26292.166666666668,315506,39,0.0,0
aria_cust_000299,Individual,1,1,1,91592.0,5.56,3.6923076923076925,9283.634615384615,40229.083333333336,482749,143,0.37066666666666664,0
aria_cust_000300,Individual,1,1,1,15339.0,,1.8076923076923077,2759.2884615384614,11956.916666666666,143483,59,0.0,0
aria_cust_000301,Individual,1,3,3,34849.0,,1.9038461538461537,6064.115384615385,26277.833333333332,315334,67,0.0,0
aria_cust_000303,Individual,1,1,1,68103.0,13.21,0.8846153846153846,2569.7115384615386,11135.416666666666,133625,36,0.8806666666666667,0
aria_cust_000304,Individual,1,3,3,62368.0,4.38,1.3269230769230769,6084.057692307692,26364.25,316371,48,0.292,0
aria_cust_000305,Individual,1,2,2,67357.0,8.46,2.9615384615384617,7088.596153846154,30717.25,368607,109,0.5640000000000001,0
aria_cust_000307,Individual,1,1,1,18386.0,5.34,1.1153846153846154,2082.826923076923,9025.583333333334,108307,34,0.356,0
aria_cust_000308,Individual,1,2,2,167320.0,,3.480769230769231,10772.096153846154,46679.083333333336,560149,124,0.0,0
aria_cust_000310,Individual,1,2,2,20172.0,,2.8653846153846154,5078.653846153846,22007.5,264090,89,0.0,0
aria_cust_000312,Individual,1,1,1,,,1.2884615384615385,13265.903846153846,57485.583333333336,689827,47,0.0,0
aria_cust_000314,Individual,1,4,4,92635.0,5.15,3.1346153846153846,7020.576923076923,30422.5,365070,107,0.3433333333333334,0
aria_cust_000316,Individual,1,1,1,19561.0,,2.8846153846153846,4992.326923076923,21633.416666666668,259601,94,0.0,0
aria_cust_000319,Individual,1,1,1,31750.0,8.3,2.75,5403.0192307692305,23413.083333333332,280957,117,0.5533333333333333,0
aria_cust_000320,Individual,1,1,1,24842.0,8.75,2.5,4580.884615384615,19850.5,238206,97,0.5833333333333334,0
aria_cust_000321,Individual,1,1,1,66460.0,4.94,1.4807692307692308,3917.7115384615386,16976.75,203721,53,0.32933333333333337,1
aria_cust_000325,Individual,1,1,1,164674.0,11.68,3.3653846153846154,9349.98076923077,40516.583333333336,486199,127,0.7786666666666666,1
aria_cust_000326,Individual,1,1,1,,,2.173076923076923,12481.288461538461,54085.583333333336,649027,68,0.0,0
aria_cust_000333,Individual,1,1,1,10106.0,,2.3461538461538463,4379.75,18978.916666666668,227747,97,0.0,0
aria_cust_000334,Individual,1,1,1,66348.0,7.22,1.3269230769230769,3165.769230769231,13718.333333333334,164620,54,0.48133333333333334,1
aria_cust_000335,Individual,1,2,2,155965.0,7.15,2.980769230769231,7286.557692307692,31575.083333333332,378901,130,0.4766666666666667,0
aria_cust_000336,Individual,1,1,1,79512.0,9.64,1.1346153846153846,3440.9615384615386,14910.833333333334,178930,44,0.6426666666666667,0
aria_cust_000337,Individual,1,2,2,52720.0,,2.75,5931.5192307692305,25703.25,308439,80,0.0,0
aria_cust_000338,Individual,1,1,1,40487.0,12.57,3.423076923076923,7194.461538461538,31176.0,374112,128,0.838,1
aria_cust_000340,Individual,1,1,1,9341.0,,1.9423076923076923,5254.557692307692,22769.75,273237,72,0.0,0
aria_cust_000341,Individual,1,1,1,37495.0,,1.1730769230769231,3446.596153846154,14935.25,179223,35,0.0,0
aria_cust_000342,Individual,1,3,3,262676.0,,3.519230769230769,21566.865384615383,93456.41666666667,1121477,116,0.0,1
aria_cust_000343,Individual,1,1,1,171701.0,,2.25,7400.923076923077,32070.666666666668,384848,89,0.0,0
aria_cust_000346,Individual,1,2,2,30552.0,4.78,2.9038461538461537,6432.0192307692305,27872.083333333332,334465,118,0.3186666666666667,0
aria_cust_000347,Individual,1,1,1,9196.0,,1.8461538461538463,4685.461538461538,20303.666666666668,243644,64,0.0,0
aria_cust_000350,Individual,1,1,1,,,3.019230769230769,7196.7307692307695,31185.833333333332,374230,104,0.0,1
aria_cust_000352,Individual,1,1,1,160773.0,8.38,1.1538461538461537,4961.692307692308,21500.666666666668,258008,49,0.5586666666666668,0
aria_cust_000358,Individual,1,1,1,,,2.9615384615384617,11344.0,49157.333333333336,589888,108,0.0,0
aria_cust_000359,Individual,1,1,1,,,2.3461538461538463,7302.25,31643.083333333332,379717,80,0.0,0
aria_cust_000364,Individual,1,2,2,17846.0,,2.269230769230769,4791.25,20762.083333333332,249145,87,0.0,1
aria_cust_000365,Individual,1,1,1,22699.0,,2.730769230769231,3537.3653846153848,15328.583333333334,183943,87,0.0,0
aria_cust_000370,Individual,1,1,1,266805.0,,3.5961538461538463,16756.98076923077,72613.58333333333,871363,119,0.0,0
aria_cust_000371,Individual,1,1,1,116199.0,,2.230769230769231,5678.807692307692,24608.166666666668,295298,77,0.0,0
aria_cust_000372,Individual,1,1,1,61382.0,6.84,2.923076923076923,6791.5,29429.833333333332,353158,117,0.456,0
aria_cust_000375,Individual,1,1,1,26013.0,,1.2307692307692308,2757.8653846153848,11950.75,143409,40,0.0,0
aria_cust_000378,Individual,1,1,1,12701.0,,1.3846153846153846,2057.019230769231,8913.75,106965,45,0.0,0
aria_cust_000379,Individual,1,1,1,64939.0,7.87,3.423076923076923,7485.942307692308,32439.083333333332,389269,133,0.5246666666666667,0
aria_cust_000380,Individual,1,1,1,17156.0,,1.3846153846153846,2728.980769230769,11825.583333333334,141907,40,0.0,0
aria_cust_000381,Individual,1,2,2,23549.0,,2.2115384615384617,9797.134615384615,42454.25,509451,82,0.0,1
aria_cust_000382,Individual,1,1,1,9528.0,,2.2115384615384617,5327.4807692307695,23085.75,277029,89,0.0,1
aria_cust_000383,Individual,1,1,1,61302.0,7.75,3.4423076923076925,6320.0,27386.666666666668,328640,138,0.5166666666666667,0
aria_cust_000385,Individual,1,2,2,186042.0,,2.1346153846153846,11278.461538461539,48873.333333333336,586480,73,0.0,0
aria_cust_000392,Individual,1,1,1,,,4.75,13509.096153846154,58539.416666666664,702473,165,0.0,0
aria_cust_000393,Individual,1,1,1,176771.0,11.5,0.9230769230769231,4701.346153846154,20372.5,244470,38,0.7666666666666667,0
aria_cust_000394,Individual,1,1,1,,,4.115384615384615,12472.961538461539,54049.5,648594,147,0.0,0
aria_cust_000396,Individual,1,1,1,25185.0,8.61,4.038461538461538,8328.096153846154,36088.416666666664,433061,148,0.574,0
aria_cust_000397,Individual,1,2,2,133761.0,9.52,1.8653846153846154,5156.134615384615,22343.25,268119,55,0.6346666666666666,1
aria_cust_000402,Individual,1,1,1,9800.0,,4.673076923076923,8815.0,38198.333333333336,458380,175,0.0,0
aria_cust_000403,Individual,1,2,2,138531.0,7.33,3.2115384615384617,9491.288461538461,41128.916666666664,493547,102,0.4886666666666667,0
aria_cust_000404,Individual,1,3,3,847321.0,4.31,2.5961538461538463,21704.865384615383,94054.41666666667,1128653,98,0.28733333333333333,1
aria_cust_000410,Individual,1,2,2,45864.0,6.84,3.480769230769231,6979.615384615385,30245.0,362940,136,0.456,0
aria_cust_000413,Individual,1,1,1,193677.0,8.9,2.3653846153846154,7792.884615384615,33769.166666666664,405230,84,0.5933333333333334,0
aria_cust_000414,Individual,1,1,1,111417.0,,2.173076923076923,5823.461538461538,25235.0,302820,75,0.0,0
aria_cust_000415,Individual,1,3,3,181376.0,9.12,2.7884615384615383,8761.25,37965.416666666664,455585,113,0.608,1
aria_cust_000416,Individual,1,2,2,,,2.3076923076923075,11455.76923076923,49641.666666666664,595700,82,0.0,0
aria_cust_000418,Individual,1,1,1,9221.0,,2.019230769230769,4207.0192307692305,18230.416666666668,218765,72,0.0,0
aria_cust_000419,Individual,1,1,1,58659.0,,2.2884615384615383,5418.4807692307695,23480.083333333332,281761,82,0.0,0
aria_cust_000421,Individual,1,1,1,,,2.019230769230769,8281.5,35886.5,430638,64,0.0,0
aria_cust_000422,Individual,1,1,1,225058.0,15.0,3.519230769230769,10333.846153846154,44780.0,537360,125,1.0,0
aria_cust_000425,Individual,1,1,1,53624.0,7.87,1.3269230769230769,3740.0,16206.666666666666,194480,45,0.5246666666666667,0
aria_cust_000426,Individual,1,1,1,6414.0,,3.480769230769231,7197.634615384615,31189.75,374277,124,0.0,0
aria_cust_000427,Individual,1,1,1,9229.0,,3.4615384615384617,7443.538461538462,32255.333333333332,387064,131,0.0,0
aria_cust_000428,Individual,1,1,1,,,2.0,6121.307692307692,26525.666666666668,318308,77,0.0,1
aria_cust_000429,Individual,1,2,2,30246.0,,1.4615384615384615,3900.4423076923076,16901.916666666668,202823,58,0.0,0
